2025-09-26 10:22:01,Amazon,,"[1214, 872, 431, 941, -173, 959, -2142, 2387]",
2025-09-26 10:22:01,Amazon,,"[1069, 733, 1068, 733, 1069, 734, 1068, 733]",
2025-09-26 10:22:01,Amazon,,"[180, -630, 407, 416, 476, -665, 416, 414]",
2025-09-26 10:22:01,Amazon,,"[290, 841, 296, 841, 294, 841, 294, 841]",
2025-09-26 10:22:02,Amazon,blue,"[1248, 685, 1257, 859, 1929, 854, 1892, 652]","(1230, 902, 417, 33)"
2025-09-26 10:22:02,Amazon,blue,"[1284, 682, 1297, 853, 1995, 836, 1954, 639]","(1258, 896, 408, 49)"
2025-09-26 10:22:02,Amazon,blue,"[1281, 655, 1294, 825, 1976, 795, 1927, 602]","(1256, 856, 450, 69)"
2025-09-26 10:22:02,Amazon,blue,"[1281, 644, 1315, 816, 1976, 773, 1939, 587]","(1275, 849, 351, 59)"
2025-09-26 10:22:02,Amazon,blue,"[1307, 622, 1318, 792, 1995, 746, 1946, 556]","(1283, 805, 547, 82)"
2025-09-26 10:22:03,Amazon,blue,"[1292, 616, 1310, 788, 1980, 741, 1932, 549]","(1279, 804, 492, 73)"
2025-09-26 10:22:03,Amazon,blue,"[1267, 623, 1290, 791, 1947, 741, 1911, 547]","(1252, 803, 522, 88)"
2025-09-26 10:22:03,Amazon,,"[7, 764, 2002, 1124, 7264, 1657, 1023, 913]",
2025-09-26 10:22:03,Amazon,,"[479, 520, 214, 888, -482, 1887, 203, 898]",
2025-09-26 10:22:03,Amazon,,"[306, 831, 307, 830, 306, 831, 307, 830]",
2025-09-26 10:22:04,Amazon,,"[268, 966, 267, 967, 267, 966, 266, 967]",
2025-09-26 10:22:04,Amazon,,"[1069, 1020, 1068, 1019, 1068, 1020, 1068, 1019]",
2025-09-26 10:22:04,Amazon,,"[299, 943, 299, 943, 299, 943, 299, 943]",
2025-09-26 10:22:04,Amazon,,"[652, 625, 652, 625, 652, 625, 652, 625]",
2025-09-26 10:22:05,Amazon,,"[572, 734, 572, 734, 572, 733, 572, 734]",
2025-09-26 10:22:05,Amazon,,"[1138, 725, 1138, 725, 1138, 725, 1137, 725]",
2025-09-26 10:22:05,Amazon,,"[940, 171, 1209, 328, 1345, -197, 54, 338]",
2025-09-26 10:22:05,Amazon,,"[571, 462, 591, 521, 594, 536, 592, 520]",
2025-09-26 10:22:05,Amazon,,"[1158, 726, 1151, 710, 1165, 728, 1226, 718]",
2025-09-26 10:22:06,Amazon,,"[724, 925, 545, 739, 577, 744, 2274, 709]",
2025-09-26 10:22:06,Amazon,,"[357, 824, 358, 826, 358, 825, 359, 840]",
2025-09-26 10:22:06,Amazon,,"[475, 370, 444, 428, 480, 379, 488, 370]",
2025-09-26 10:22:06,Amazon,,"[1360, 621, 1359, 621, 1361, 620, 1360, 621]",
2025-09-26 10:22:07,Amazon,,"[1143, 510, 1161, 628, 1615, 511, 1570, 383]",
2025-09-26 10:22:07,Amazon,,"[1112, 523, 1138, 645, 1601, 521, 1556, 389]",
2025-09-26 10:22:07,Amazon,,"[1108, 545, 1134, 668, 1600, 546, 1553, 414]",
2025-09-26 10:22:07,Amazon,,"[1107, 563, 1135, 686, 1600, 560, 1553, 428]",
2025-09-26 10:22:07,Amazon,,"[1110, 572, 1141, 697, 1604, 570, 1558, 434]",
2025-09-26 10:22:08,Amazon,,"[1089, 591, 1122, 716, 1585, 584, 1536, 448]",
2025-09-26 10:22:08,Amazon,,"[1098, 593, 1133, 718, 1597, 582, 1545, 448]",
2025-09-26 10:22:08,Amazon,,"[1089, 562, 1123, 686, 1580, 548, 1529, 415]",
2025-09-26 10:22:08,Amazon,,"[1082, 542, 1116, 662, 1564, 523, 1513, 396]",
2025-09-26 10:22:08,Amazon,,"[398, 662, 399, 658, 397, 661, 399, 658]",
2025-09-26 10:22:09,Amazon,,"[209, 783, 221, 889, 2364, 781, 131, 924]",
2025-09-26 10:22:09,Amazon,,"[521, 714, 544, 731, 536, 724, 528, 702]",
